code,label_ar,definition_ar,note,concept,all_alternative_ar
c_0c1beaf8,Leveillula golovinii,,,http://aims.fao.org/aos/agrovoc/c_0c1beaf8,
c_0c1cb469,نظائر الهليوم,,,http://aims.fao.org/aos/agrovoc/c_0c1cb469,
c_0c2dbaf2,مَعْدَن الكاربالايت,,,http://aims.fao.org/aos/agrovoc/c_0c2dbaf2,
c_0c2f5ccc,طاقة المد والجزر,,,http://aims.fao.org/aos/agrovoc/c_0c2f5ccc,
c_0c39b869,Leuconostocaceae,,,http://aims.fao.org/aos/agrovoc/c_0c39b869,
c_0c3b2a83,Ferula elaeochytris,,,http://aims.fao.org/aos/agrovoc/c_0c3b2a83,
c_0c6072d9,Evergestis frumentalis,,,http://aims.fao.org/aos/agrovoc/c_0c6072d9,
c_0c653599,عائلة جديدة,,,http://aims.fao.org/aos/agrovoc/c_0c653599,
c_0c7b28b4,Chlamydophila felis,,,http://aims.fao.org/aos/agrovoc/c_0c7b28b4,
c_0c83dd53,Dasypyrum,,,http://aims.fao.org/aos/agrovoc/c_0c83dd53,
c_0c9f5627,التلقيح بالحشرات,,,http://aims.fao.org/aos/agrovoc/c_0c9f5627,
c_0cbb23a5,Hermetia,,,http://aims.fao.org/aos/agrovoc/c_0cbb23a5,
c_0cbd4953,Chlamydiae,,,http://aims.fao.org/aos/agrovoc/c_0cbd4953,
c_0cc6c485,الاستئماني,,,http://aims.fao.org/aos/agrovoc/c_0cc6c485,
c_0cfcd054,عصفة الريح,,,http://aims.fao.org/aos/agrovoc/c_0cfcd054,
c_0d023eda,Lathyrus vinealis,,,http://aims.fao.org/aos/agrovoc/c_0d023eda,
c_0d0ac096,الأحمال الديناميكية,,,http://aims.fao.org/aos/agrovoc/c_0d0ac096,
c_0d0ce860,المواقع البحرية,,,http://aims.fao.org/aos/agrovoc/c_0d0ce860,
c_0d182adb,خشب أولي؛ خشب ربيعي,,,http://aims.fao.org/aos/agrovoc/c_0d182adb,
c_0d1aa55b,Thymus leucotrichus,,,http://aims.fao.org/aos/agrovoc/c_0d1aa55b,
c_0d2ab44f,Yucca filamentosa,,,http://aims.fao.org/aos/agrovoc/c_0d2ab44f,
c_0d2fc2cf,Smyrnium rotundifolium,,,http://aims.fao.org/aos/agrovoc/c_0d2fc2cf,
c_0d3a1615,Taphrina betulina,,,http://aims.fao.org/aos/agrovoc/c_0d3a1615,
c_0d3c7505,Lepidosaphes pistaciae,,,http://aims.fao.org/aos/agrovoc/c_0d3c7505,
c_0d4170b6,التلوث الصناعي,,,http://aims.fao.org/aos/agrovoc/c_0d4170b6,
c_0d4560a5,انبعاثات غازية,,,http://aims.fao.org/aos/agrovoc/c_0d4560a5,
c_0d5d04c4,Rubia tinctorum,,,http://aims.fao.org/aos/agrovoc/c_0d5d04c4,
c_0d6195de,Cyperus congestus,,,http://aims.fao.org/aos/agrovoc/c_0d6195de,
c_0d6ebc91,ديناميكيات الأمواج,,,http://aims.fao.org/aos/agrovoc/c_0d6ebc91,
c_0d75aa30,حقوق الصيد,,,http://aims.fao.org/aos/agrovoc/c_0d75aa30,
c_0d7bd4ab,Sideritis ozturkii,,,http://aims.fao.org/aos/agrovoc/c_0d7bd4ab,
c_0d7ef890,صناديق الاستثمار,,,http://aims.fao.org/aos/agrovoc/c_0d7ef890,
c_0d816968,Salvinia natans,,,http://aims.fao.org/aos/agrovoc/c_0d816968,
c_0d832428,Orobanche cumana,,,http://aims.fao.org/aos/agrovoc/c_0d832428,
c_0d9aa23e,Phyllactinia enkianthi,,,http://aims.fao.org/aos/agrovoc/c_0d9aa23e,
c_0da95ab7,Craterellus lutescens,,,http://aims.fao.org/aos/agrovoc/c_0da95ab7,
c_0db8e0c9,Cicer incisum,,,http://aims.fao.org/aos/agrovoc/c_0db8e0c9,
c_0dc30259,Salvia aucheri,,,http://aims.fao.org/aos/agrovoc/c_0dc30259,
c_0dc6019a,ديناميكيات الرصيف القاري,,,http://aims.fao.org/aos/agrovoc/c_0dc6019a,ديناميكيات المياه الضحلة
c_0dd66fb5,kappa-casein,,,http://aims.fao.org/aos/agrovoc/c_0dd66fb5,
c_0ded89ec,Thymus sibthorpii,,,http://aims.fao.org/aos/agrovoc/c_0ded89ec,
c_0e047022,Salvia halophila,,,http://aims.fao.org/aos/agrovoc/c_0e047022,
c_0e07d67c,Eryngium creticum,,,http://aims.fao.org/aos/agrovoc/c_0e07d67c,
c_0e0e555b,الارضي غير المطالب بها,,,http://aims.fao.org/aos/agrovoc/c_0e0e555b,
c_0e3f74f7,دودة غينيا,,,http://aims.fao.org/aos/agrovoc/c_0e3f74f7,
c_0e4210d7,نظائر الأمريسيوم,,,http://aims.fao.org/aos/agrovoc/c_0e4210d7,
c_0e5a7a4a,Crocus cancellatus,,,http://aims.fao.org/aos/agrovoc/c_0e5a7a4a,
c_0e5d9815,نيتروجين نتراتي,,,http://aims.fao.org/aos/agrovoc/c_0e5d9815,
c_0e6710c3,إحصائيات مائية,,,http://aims.fao.org/aos/agrovoc/c_0e6710c3,
c_0e6f25f8,Aphanes,,,http://aims.fao.org/aos/agrovoc/c_0e6f25f8,
c_0e77af7a,اقتصاديات الاستزراع المائي,,,http://aims.fao.org/aos/agrovoc/c_0e77af7a,
c_0e79a8a2,Anoxia (Coleoptera),,,http://aims.fao.org/aos/agrovoc/c_0e79a8a2,
c_0e8b2238,Thaumatococcus,,,http://aims.fao.org/aos/agrovoc/c_0e8b2238,
c_0e8ded30,Epilobium parviflorum,,,http://aims.fao.org/aos/agrovoc/c_0e8ded30,
c_0e945bf3,Quail pea mosaic virus,,,http://aims.fao.org/aos/agrovoc/c_0e945bf3,
c_0e9b70fe,wheat protein hydrolysates,,,http://aims.fao.org/aos/agrovoc/c_0e9b70fe,
c_0eafcf9b,Xanthomonas arboricola pv. juglandis,,,http://aims.fao.org/aos/agrovoc/c_0eafcf9b,
c_0eb26f9d,Epicometis,,,http://aims.fao.org/aos/agrovoc/c_0eb26f9d,
c_0ebb2249,سلالات الديك الرومي,,,http://aims.fao.org/aos/agrovoc/c_0ebb2249,
c_0eca1c57,تدوين,,,http://aims.fao.org/aos/agrovoc/c_0eca1c57,
c_0ed9a142,Eretmocerus eremicus,,,http://aims.fao.org/aos/agrovoc/c_0ed9a142,
c_0ee9da4b,دول غير ساحلية؛ بلدان غير ساحلية؛ بلد غير ساحلي,,,http://aims.fao.org/aos/agrovoc/c_0ee9da4b,
c_0ef7a707,Daucus carota subsp. sativus,,,http://aims.fao.org/aos/agrovoc/c_0ef7a707,
c_0efda038,الديناميكا الهوائية,,,http://aims.fao.org/aos/agrovoc/c_0efda038,
c_0f066a36,Erodium cedrorum,,,http://aims.fao.org/aos/agrovoc/c_0f066a36,
c_0f0d8a50,interdigital hyperplasia,,,http://aims.fao.org/aos/agrovoc/c_0f0d8a50,
c_0f118213,حرارة سطحية للبحر,,,http://aims.fao.org/aos/agrovoc/c_0f118213,
c_0f15e6e6,سِلت ناعم,,,http://aims.fao.org/aos/agrovoc/c_0f15e6e6,
c_0f1ba71e,Coraebus florentinus,,,http://aims.fao.org/aos/agrovoc/c_0f1ba71e,
c_0f2d7511,الأنفاق,,,http://aims.fao.org/aos/agrovoc/c_0f2d7511,
c_0f316d1a,الطبوغرافيا الدقيقة,,,http://aims.fao.org/aos/agrovoc/c_0f316d1a,
c_0f35f999,الدورس التنظيمية,,,http://aims.fao.org/aos/agrovoc/c_0f35f999,
c_0f57a888,Tenebroides mauritanicus,,,http://aims.fao.org/aos/agrovoc/c_0f57a888,
c_0f628632,السلسفي (السلسفيل) الأسود,,,http://aims.fao.org/aos/agrovoc/c_0f628632,السكرزونيرا
c_0f73da2d,Tamarix ramosissima,,,http://aims.fao.org/aos/agrovoc/c_0f73da2d,
c_0f824b4f,تقنية كرينغ,,,http://aims.fao.org/aos/agrovoc/c_0f824b4f,
c_0fafbb81,الحلول القائمة على الطبيعة,,,http://aims.fao.org/aos/agrovoc/c_0fafbb81,
c_0fc65f0d,Centaurea solstitialis,,,http://aims.fao.org/aos/agrovoc/c_0fc65f0d,
c_0fd72019,التكرار (إحصائية),,,http://aims.fao.org/aos/agrovoc/c_0fd72019,
c_0fe8aa53,Silene coeli-rosa,,,http://aims.fao.org/aos/agrovoc/c_0fe8aa53,
c_0fec1e77,عاصفة البرَد,,,http://aims.fao.org/aos/agrovoc/c_0fec1e77,
c_0ff0fb92,عدد التكاثر الأساسي,,,http://aims.fao.org/aos/agrovoc/c_0ff0fb92,
c_10,شوح,,,http://aims.fao.org/aos/agrovoc/c_10,
c_100,أكري (برازيل),,,http://aims.fao.org/aos/agrovoc/c_100,
c_1000,مسحوق العظام,,,http://aims.fao.org/aos/agrovoc/c_1000,
c_10001,Colinus,,,http://aims.fao.org/aos/agrovoc/c_10001,
c_10002,إلتهاب القولون,,,http://aims.fao.org/aos/agrovoc/c_10002,
c_10003,collagenases,,,http://aims.fao.org/aos/agrovoc/c_10003,
c_10004,إعياء,,,http://aims.fao.org/aos/agrovoc/c_10004,
c_10006,كُلِّيَّة,,,http://aims.fao.org/aos/agrovoc/c_10006,
c_10007,collodion,,,http://aims.fao.org/aos/agrovoc/c_10007,
c_1001,عظام,,,http://aims.fao.org/aos/agrovoc/c_1001,
c_10010,القولون,,,http://aims.fao.org/aos/agrovoc/c_10010,
c_10019,المهور,,,http://aims.fao.org/aos/agrovoc/c_10019,
c_1002,تسحيب العظم,,,http://aims.fao.org/aos/agrovoc/c_1002,
c_10020,Columbicola,,,http://aims.fao.org/aos/agrovoc/c_10020,
c_10025,غيبوبة,,,http://aims.fao.org/aos/agrovoc/c_10025,
c_10026,comb foundations,,,http://aims.fao.org/aos/agrovoc/c_10026,
c_1003,سمك مخاطي,,,http://aims.fao.org/aos/agrovoc/c_1003,
c_10034,مرعى مشترك,,,http://aims.fao.org/aos/agrovoc/c_10034,
c_10038,التغذية المجتمعية,,,http://aims.fao.org/aos/agrovoc/c_10038,
c_1004,علاوة,,,http://aims.fao.org/aos/agrovoc/c_1004,
c_10045,شركات,,,http://aims.fao.org/aos/agrovoc/c_10045,
c_1005,أسماك عظمية,,,http://aims.fao.org/aos/agrovoc/c_1005,
c_10050,فاكهة مطبوخة بالسكر,,,http://aims.fao.org/aos/agrovoc/c_10050,
c_10053,معدل الاخصاب,,,http://aims.fao.org/aos/agrovoc/c_10053,
c_10054,حليب مكثف,,,http://aims.fao.org/aos/agrovoc/c_10054,
c_10055,ردود الفعل المشروطة,,,http://aims.fao.org/aos/agrovoc/c_10055,
c_10058,التشوهات الخلقية,,,http://aims.fao.org/aos/agrovoc/c_10058,
c_1006,بوفيلس,,,http://aims.fao.org/aos/agrovoc/c_1006,
c_10069,conidia,,,http://aims.fao.org/aos/agrovoc/c_10069,
c_1007,حمحميات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_1007,
c_10070,conidiophores,,,http://aims.fao.org/aos/agrovoc/c_10070,
c_10074,الملتحمة,,,http://aims.fao.org/aos/agrovoc/c_10074,
c_10075,إلتهاب الملتحمة,,,http://aims.fao.org/aos/agrovoc/c_10075,
c_10076,نسج ضامة,,,http://aims.fao.org/aos/agrovoc/c_10076,
c_10077,إِمْسَاك,,,http://aims.fao.org/aos/agrovoc/c_10077,
c_1008,تال,,,http://aims.fao.org/aos/agrovoc/c_1008,
c_10080,الورق المقوى,,,http://aims.fao.org/aos/agrovoc/c_10080,
c_10081,بذار البطاطا,,,http://aims.fao.org/aos/agrovoc/c_10081,
c_10087,لبلاب,,,http://aims.fao.org/aos/agrovoc/c_10087,
c_10088,تشنجات,,,http://aims.fao.org/aos/agrovoc/c_10088,
c_1009,Borassus aethiopum,,,http://aims.fao.org/aos/agrovoc/c_1009,
c_10090,تعاونيات,,,http://aims.fao.org/aos/agrovoc/c_10090,
c_10091,راتنجات زيتية,,,http://aims.fao.org/aos/agrovoc/c_10091,
c_10092,كوبال,,,http://aims.fao.org/aos/agrovoc/c_10092,
c_10097,كزبرة,,,http://aims.fao.org/aos/agrovoc/c_10097,
c_1009f2cd,Parlatoria oleae,,,http://aims.fao.org/aos/agrovoc/c_1009f2cd,
c_101,أكريصول,,,http://aims.fao.org/aos/agrovoc/c_101,
c_1010,Borassus flabellifer,,,http://aims.fao.org/aos/agrovoc/c_1010,
c_1011,بورق,,,http://aims.fao.org/aos/agrovoc/c_1011,
c_10112,قرنية العين,,,http://aims.fao.org/aos/agrovoc/c_10112,
c_10115,رَقائِق الذُرةِ,,,http://aims.fao.org/aos/agrovoc/c_10115,
c_10118,حظيرة صغيرة,,,http://aims.fao.org/aos/agrovoc/c_10118,
c_10119,مراقبة التآكل,,,http://aims.fao.org/aos/agrovoc/c_10119,
c_1012,ري الحواشي,,,http://aims.fao.org/aos/agrovoc/c_1012,
c_10121,قشرة الغدة الكظرية,,,http://aims.fao.org/aos/agrovoc/c_10121,
c_10123,corticosterone,,,http://aims.fao.org/aos/agrovoc/c_10123,
c_10125,cortisone,,,http://aims.fao.org/aos/agrovoc/c_10125,
c_10128,محاسبة التكاليف,,,http://aims.fao.org/aos/agrovoc/c_10128,
c_1013,بورديتيلة,,,http://aims.fao.org/aos/agrovoc/c_1013,
c_10137,Coturnix coturnix,,,http://aims.fao.org/aos/agrovoc/c_10137,
c_10139,سعال,,,http://aims.fao.org/aos/agrovoc/c_10139,
c_1014,غابات شمالية,,,http://aims.fao.org/aos/agrovoc/c_1014,
c_10140,مثبطات السعال,,,http://aims.fao.org/aos/agrovoc/c_10140,
c_10145,الدورات التعليمية,,,http://aims.fao.org/aos/agrovoc/c_10145,
c_10147,فيروس جدري البقر,,,http://aims.fao.org/aos/agrovoc/c_10147,
c_1015,قد قطبي,,,http://aims.fao.org/aos/agrovoc/c_1015,
c_10154,زراعة مائية,,,http://aims.fao.org/aos/agrovoc/c_10154,
c_10155,الجبنه الكريمية,,,http://aims.fao.org/aos/agrovoc/c_10155,
c_10158,creosote,,,http://aims.fao.org/aos/agrovoc/c_10158,
c_1016,حمض البوريك,,,http://aims.fao.org/aos/agrovoc/c_1016,
c_10160,cresols,,,http://aims.fao.org/aos/agrovoc/c_10160,
c_10164,فَدامة,,,http://aims.fao.org/aos/agrovoc/c_10164,
c_10165,Cricetus,,,http://aims.fao.org/aos/agrovoc/c_10165,
c_10167,كريثيديا,,,http://aims.fao.org/aos/agrovoc/c_10167,
c_1017,بورنيو,,,http://aims.fao.org/aos/agrovoc/c_1017,
c_10170,تنبؤ المحصول,,,http://aims.fao.org/aos/agrovoc/c_10170,
c_10175,تخزين المحاصيل,,,http://aims.fao.org/aos/agrovoc/c_10175,
c_10176,غلة المحاصيل,,,http://aims.fao.org/aos/agrovoc/c_10176,
c_10179,منع القسوة,,,http://aims.fao.org/aos/agrovoc/c_10179,
c_1018,بور,,,http://aims.fao.org/aos/agrovoc/c_1018,
c_10180,يتفتت,,,http://aims.fao.org/aos/agrovoc/c_10180,
c_10181,سحق,,,http://aims.fao.org/aos/agrovoc/c_10181,
c_10184,خفيات (رتبة),,,http://aims.fao.org/aos/agrovoc/c_10184,
c_10186,خفية الشعر,,,http://aims.fao.org/aos/agrovoc/c_10186,
c_10188,Ctenophora,,,http://aims.fao.org/aos/agrovoc/c_10188,
c_1019,بوريليا,,,http://aims.fao.org/aos/agrovoc/c_1019,
c_10193,Cuclotogaster,,,http://aims.fao.org/aos/agrovoc/c_10193,
c_10195,خيار,,,http://aims.fao.org/aos/agrovoc/c_10195,
c_10196,Culicoides,,,http://aims.fao.org/aos/agrovoc/c_10196,
c_102,Acrocarpus,,,http://aims.fao.org/aos/agrovoc/c_102,
c_1020,حدائق نباتية,,,http://aims.fao.org/aos/agrovoc/c_1020,
c_10204,وسائل الزرع,,,http://aims.fao.org/aos/agrovoc/c_10204,
c_10205,كمون (توايل),,,http://aims.fao.org/aos/agrovoc/c_10205,
c_10207,curare derivatives,,,http://aims.fao.org/aos/agrovoc/c_10207,
c_10209,خثارة اللبن,,,http://aims.fao.org/aos/agrovoc/c_10209,
c_1021,مبيدات الحشرات النباتية,,,http://aims.fao.org/aos/agrovoc/c_1021,
c_1022,علماء نبات,,,http://aims.fao.org/aos/agrovoc/c_1022,
c_10222,قانون عرفي,,,http://aims.fao.org/aos/agrovoc/c_10222,
c_10223,الرسوم الجمركية,,,http://aims.fao.org/aos/agrovoc/c_10223,
c_10224,النقابات الجمركية,,,http://aims.fao.org/aos/agrovoc/c_10224,
c_10227,Cuterebra,,,http://aims.fao.org/aos/agrovoc/c_10227,
c_10228,حطاب,,,http://aims.fao.org/aos/agrovoc/c_10228,
c_1023,علم النبات,,,http://aims.fao.org/aos/agrovoc/c_1023,
c_10230,cyanidin,,,http://aims.fao.org/aos/agrovoc/c_10230,
c_10232,الأزرقاق,,,http://aims.fao.org/aos/agrovoc/c_10232,
c_10235,سيكاس,,,http://aims.fao.org/aos/agrovoc/c_10235,
c_10236,cyclamates,,,http://aims.fao.org/aos/agrovoc/c_10236,
c_10237,بخور مريم,,,http://aims.fao.org/aos/agrovoc/c_10237,
c_1024,Bothriochloa,,,http://aims.fao.org/aos/agrovoc/c_1024,
c_10240,cyclodextrins,,,http://aims.fao.org/aos/agrovoc/c_10240,
c_10245,فنجانية,,,http://aims.fao.org/aos/agrovoc/c_10245,
c_1025,Bothriochloa insculpta,,,http://aims.fao.org/aos/agrovoc/c_1025,
c_10254,إلتهاب المثانة,,,http://aims.fao.org/aos/agrovoc/c_10254,
c_10257,Cytauxzoon,,,http://aims.fao.org/aos/agrovoc/c_10257,
c_10258,علماء الخلايا,,,http://aims.fao.org/aos/agrovoc/c_10258,
c_10259,حُمَة مُضَخِّمة للخلايا,,,http://aims.fao.org/aos/agrovoc/c_10259,
c_1026,عوساء,,,http://aims.fao.org/aos/agrovoc/c_1026,
c_10260,Cytophaga,,,http://aims.fao.org/aos/agrovoc/c_10260,
c_10264,تهجين جسدي كلي,,,http://aims.fao.org/aos/agrovoc/c_10264,
c_10265135,مصادر (ادارة الارض),,,http://aims.fao.org/aos/agrovoc/c_10265135,
c_10266,دهلية,,,http://aims.fao.org/aos/agrovoc/c_10266,
c_1027,Bothynoderes,,,http://aims.fao.org/aos/agrovoc/c_1027,
c_10270,تعاونيات الالبان,,,http://aims.fao.org/aos/agrovoc/c_10270,
c_10271,منظفات الألبان,,,http://aims.fao.org/aos/agrovoc/c_10271,
c_10272,قطعان ماشية الألبان,,,http://aims.fao.org/aos/agrovoc/c_10272,
c_10274,إنتاج الألبان,,,http://aims.fao.org/aos/agrovoc/c_10274,
c_10277,أمهات للحيوانات الداجنة,,,http://aims.fao.org/aos/agrovoc/c_10277,
c_10278,Damalinia,,,http://aims.fao.org/aos/agrovoc/c_10278,
c_1028,كرسافة,,,http://aims.fao.org/aos/agrovoc/c_1028,
c_10280,دامار الراتنج,,,http://aims.fao.org/aos/agrovoc/c_10280,
c_10284,دفنة,,,http://aims.fao.org/aos/agrovoc/c_10284,
c_10285,Daphnia,,,http://aims.fao.org/aos/agrovoc/c_10285,
c_10288,Dasytricha,,,http://aims.fao.org/aos/agrovoc/c_10288,
c_10289,معالجة بيانات,,,http://aims.fao.org/aos/agrovoc/c_10289,
c_1029,عنقودية,,,http://aims.fao.org/aos/agrovoc/c_1029,
c_103,عشب علفي,,,http://aims.fao.org/aos/agrovoc/c_103,
c_1030,بوتسوانا,,,http://aims.fao.org/aos/agrovoc/c_1030,جمهورية بوتسوانا
c_1031,زجاجات,,,http://aims.fao.org/aos/agrovoc/c_1031,
c_1032,تعبئة في زجاجات,,,http://aims.fao.org/aos/agrovoc/c_1032,
c_10320,الأعلاف المجففة,,,http://aims.fao.org/aos/agrovoc/c_10320,
c_10328,ديموغرافيا,,,http://aims.fao.org/aos/agrovoc/c_10328,
c_10329,إيضاح زراعي,,,http://aims.fao.org/aos/agrovoc/c_10329,
c_1033,ترب المنخفضات,,,http://aims.fao.org/aos/agrovoc/c_1033,
c_10331,Densovirus,,,http://aims.fao.org/aos/agrovoc/c_10331,
c_10336,desoxycortone,,,http://aims.fao.org/aos/agrovoc/c_10336,
c_1034,تسمم وشيقي,,,http://aims.fao.org/aos/agrovoc/c_1034,
c_10341,إلتهاب الجلد,,,http://aims.fao.org/aos/agrovoc/c_10341,
c_10342,Dermatobia,,,http://aims.fao.org/aos/agrovoc/c_10342,
c_10343,طب الأمراض الجلدية,,,http://aims.fao.org/aos/agrovoc/c_10343,
c_1035,بوغينيفيل,,,http://aims.fao.org/aos/agrovoc/c_1035,
c_10350,تدهور,,,http://aims.fao.org/aos/agrovoc/c_10350,
c_10354,تحديد الأنواع,,,http://aims.fao.org/aos/agrovoc/c_10354,التعرف على الأنواع
c_1036,ترب الجلاميد الغضارية,,,http://aims.fao.org/aos/agrovoc/c_1036,
c_10361,مرض السكر,,,http://aims.fao.org/aos/agrovoc/c_10361,
c_10363,إسهال,,,http://aims.fao.org/aos/agrovoc/c_10363,
c_10365,diaveridine,,,http://aims.fao.org/aos/agrovoc/c_10365,
c_10366,ثنائي كلوروفين,,,http://aims.fao.org/aos/agrovoc/c_10366,
c_10367,dicoumarol,,,http://aims.fao.org/aos/agrovoc/c_10367,
c_10369,معالجة بالحمية,,,http://aims.fao.org/aos/agrovoc/c_10369,
c_1037,بوتيلو,,,http://aims.fao.org/aos/agrovoc/c_1037,
c_10372,هضيم,,,http://aims.fao.org/aos/agrovoc/c_10372,
c_10373,digitalis glycosides,,,http://aims.fao.org/aos/agrovoc/c_10373,
c_10374,ثنائي الغليسيريد,,,http://aims.fao.org/aos/agrovoc/c_10374,
c_10377,شبث,,,http://aims.fao.org/aos/agrovoc/c_10377,
c_10378,dimercaprol,,,http://aims.fao.org/aos/agrovoc/c_10378,
c_1038,بقريات,,,http://aims.fao.org/aos/agrovoc/c_1038,
c_10380,ديمتريدازول,,,http://aims.fao.org/aos/agrovoc/c_10380,
c_10381,diminazene,,,http://aims.fao.org/aos/agrovoc/c_10381,
c_10386,أكسيد,,,http://aims.fao.org/aos/agrovoc/c_10386,
c_10387,Diplodinium,,,http://aims.fao.org/aos/agrovoc/c_10387,
c_1039,إبيضاض الدم في الأبقار,,,http://aims.fao.org/aos/agrovoc/c_1039,
c_10390,ثنائي السكريد,,,http://aims.fao.org/aos/agrovoc/c_10390,
c_10391,الكوارث الطبيعية,,,http://aims.fao.org/aos/agrovoc/c_10391,
c_10394,الوقاية من المرض,,,http://aims.fao.org/aos/agrovoc/c_10394,
c_10396,البطالة المقنعة,,,http://aims.fao.org/aos/agrovoc/c_10396,
c_10397,تطهير,,,http://aims.fao.org/aos/agrovoc/c_10397,
c_103d1532,ذكر صريح للمعاهدات الدولية,,,http://aims.fao.org/aos/agrovoc/c_103d1532,
c_104,Acroceras macrum,,,http://aims.fao.org/aos/agrovoc/c_104,
c_1040,سلالات بقرية,,,http://aims.fao.org/aos/agrovoc/c_1040,
c_10404,فيروس دستمبر,,,http://aims.fao.org/aos/agrovoc/c_10404,
c_1042,براكيارا,,,http://aims.fao.org/aos/agrovoc/c_1042,
c_1043,براكياريا بريزنطية,,,http://aims.fao.org/aos/agrovoc/c_1043,
c_10435,هيمنة الحيوانات,,,http://aims.fao.org/aos/agrovoc/c_10435,
c_1044,براكياريا متدلية,,,http://aims.fao.org/aos/agrovoc/c_1044,
c_10441,زراعة ثنائية المحصول,,,http://aims.fao.org/aos/agrovoc/c_10441,
c_10444,البجل,,,http://aims.fao.org/aos/agrovoc/c_10444,
c_10447,أسفل,,,http://aims.fao.org/aos/agrovoc/c_10447,
c_1045,براكياريا جرداء,,,http://aims.fao.org/aos/agrovoc/c_1045,دخن أجرد
c_10450,البياض الزغبي,,,http://aims.fao.org/aos/agrovoc/c_10450,
c_10452,دراسينا,,,http://aims.fao.org/aos/agrovoc/c_10452,
c_10456,بط,,,http://aims.fao.org/aos/agrovoc/c_10456,
c_10457,حيوانات الجر,,,http://aims.fao.org/aos/agrovoc/c_10457,
c_1046,عضديات الأرجل (شعبة),,,http://aims.fao.org/aos/agrovoc/c_1046,
c_10460,Dreyfusia,,,http://aims.fao.org/aos/agrovoc/c_10460,
c_10463,ماء شروب,,,http://aims.fao.org/aos/agrovoc/c_10463,
c_10467,جمال وحيدة السنام,,,http://aims.fao.org/aos/agrovoc/c_10467,
c_1047,Brachycaudus,,,http://aims.fao.org/aos/agrovoc/c_1047,
c_10470,مخلفات العقاقير,,,http://aims.fao.org/aos/agrovoc/c_10470,
