code,label_fr,definition_fr,note,concept,all_alternative_fr
c_0861ccd4,transparence de l'eau,,,http://aims.fao.org/aos/agrovoc/c_0861ccd4,
c_086c9d19,Alternaria dianthi,,,http://aims.fao.org/aos/agrovoc/c_086c9d19,
c_086d5c59,Calvatia cyathiformis,,,http://aims.fao.org/aos/agrovoc/c_086d5c59,
c_0872ff35,Sanguisorba verrucosa,,,http://aims.fao.org/aos/agrovoc/c_0872ff35,
c_0883a013,système de logement des animaux,,,http://aims.fao.org/aos/agrovoc/c_0883a013,
c_08842b17,croissance de la plante,,,http://aims.fao.org/aos/agrovoc/c_08842b17,
c_089fae8a,Actaea racemosa,,,http://aims.fao.org/aos/agrovoc/c_089fae8a,
c_08a0e564,âge au recrutement,,,http://aims.fao.org/aos/agrovoc/c_08a0e564,
c_08a0edfb,bâtonnet (à usage agropharmaceutique),,,http://aims.fao.org/aos/agrovoc/c_08a0edfb,
c_08a1ba70,Evergestis extimalis,,,http://aims.fao.org/aos/agrovoc/c_08a1ba70,
c_08a7c33f,isotope du xénon,,,http://aims.fao.org/aos/agrovoc/c_08a7c33f,
c_08be90dd,frontière de plaques,,,http://aims.fao.org/aos/agrovoc/c_08be90dd,
c_08c04063,craton,,,http://aims.fao.org/aos/agrovoc/c_08c04063,
c_08c2e5cc,garde-côte,,,http://aims.fao.org/aos/agrovoc/c_08c2e5cc,
c_08c42d9c,Bifora radians,,,http://aims.fao.org/aos/agrovoc/c_08c42d9c,
c_08cdf676,Bellevalia kurdistanica,,,http://aims.fao.org/aos/agrovoc/c_08cdf676,
c_08d19be4,échantillon type,,,http://aims.fao.org/aos/agrovoc/c_08d19be4,
c_08da821f,terminal pétrolier,,,http://aims.fao.org/aos/agrovoc/c_08da821f,
c_08dded27,capteur optique,,,http://aims.fao.org/aos/agrovoc/c_08dded27,
c_08f4594a,Veronica hederifolia,,,http://aims.fao.org/aos/agrovoc/c_08f4594a,
c_08fed30e,Cimbex quadrimaculatus,,,http://aims.fao.org/aos/agrovoc/c_08fed30e,
c_0905b3d2,Paeonia daurica,,,http://aims.fao.org/aos/agrovoc/c_0905b3d2,
c_090f427c,limon moyen,,,http://aims.fao.org/aos/agrovoc/c_090f427c,
c_09108406,chaleur sensible,,,http://aims.fao.org/aos/agrovoc/c_09108406,
c_091e6e53,Lamium vreemanii,,,http://aims.fao.org/aos/agrovoc/c_091e6e53,
c_0922191c,millet de Guinée,,,http://aims.fao.org/aos/agrovoc/c_0922191c,fonio à grosses graines
c_09330257,Centaurea benedicta,,,http://aims.fao.org/aos/agrovoc/c_09330257,
c_093d240f,ingénierie offshore,,,http://aims.fao.org/aos/agrovoc/c_093d240f,
c_093ee711,capacité portante du sol,,,http://aims.fao.org/aos/agrovoc/c_093ee711,
c_094802b4,Theileria ovis,,,http://aims.fao.org/aos/agrovoc/c_094802b4,
c_0949cb64,fullerene,,,http://aims.fao.org/aos/agrovoc/c_0949cb64,
c_094dd3e6,paléoenvironnement,,,http://aims.fao.org/aos/agrovoc/c_094dd3e6,
c_095544cb,inlandsis,,,http://aims.fao.org/aos/agrovoc/c_095544cb,
c_095d612d,cohérence des politiques,,,http://aims.fao.org/aos/agrovoc/c_095d612d,
c_095f5a9b,Fusarium oxysporum f. sp. lycopersici,,,http://aims.fao.org/aos/agrovoc/c_095f5a9b,
c_097985de,normes sur la qualité de l'eau,,,http://aims.fao.org/aos/agrovoc/c_097985de,
c_0980c167,Persicaria serrulata,,,http://aims.fao.org/aos/agrovoc/c_0980c167,
c_09881041,orientation des grains,,,http://aims.fao.org/aos/agrovoc/c_09881041,
c_09b1b603,unité de baleine bleue,,,http://aims.fao.org/aos/agrovoc/c_09b1b603,
c_09be5ea3,plage surélevée,,,http://aims.fao.org/aos/agrovoc/c_09be5ea3,
c_09bf755b,annotation de données,,,http://aims.fao.org/aos/agrovoc/c_09bf755b,
c_09de33e2,électricité atmosphérique,,,http://aims.fao.org/aos/agrovoc/c_09de33e2,
c_09e3eccc,Stipagrostis pungens,,,http://aims.fao.org/aos/agrovoc/c_09e3eccc,
c_09ec32c4,appareil à ultrasons,,,http://aims.fao.org/aos/agrovoc/c_09ec32c4,
c_09f4f818,fonction harmonique,,,http://aims.fao.org/aos/agrovoc/c_09f4f818,
c_09f91c53,restauration des lacs,,,http://aims.fao.org/aos/agrovoc/c_09f91c53,
c_0a02e602,dérive des sédiments,,,http://aims.fao.org/aos/agrovoc/c_0a02e602,
c_0a0accfa,plante endémique,,,http://aims.fao.org/aos/agrovoc/c_0a0accfa,
c_0a269dfe,biodiversité forestière,,,http://aims.fao.org/aos/agrovoc/c_0a269dfe,
c_0a2f9038,législation en matière de protection du sol,,,http://aims.fao.org/aos/agrovoc/c_0a2f9038,
c_0a3220bc,maladie des coquillages,,,http://aims.fao.org/aos/agrovoc/c_0a3220bc,
c_0a372212,milieu riverain,,,http://aims.fao.org/aos/agrovoc/c_0a372212,
c_0a42ef7b,équipement de bord,,,http://aims.fao.org/aos/agrovoc/c_0a42ef7b,
c_0a48b5bf,Erysiphe rayssiae,,,http://aims.fao.org/aos/agrovoc/c_0a48b5bf,
c_0a547f14,Orthops campestris,,,http://aims.fao.org/aos/agrovoc/c_0a547f14,
c_0a5529bf,plantes marines,,,http://aims.fao.org/aos/agrovoc/c_0a5529bf,
c_0a592670,équipement aéroporté,,,http://aims.fao.org/aos/agrovoc/c_0a592670,
c_0a5cb6df,Polygonum maritimum,,,http://aims.fao.org/aos/agrovoc/c_0a5cb6df,
c_0a61b571,hygromètre infrarouge,,,http://aims.fao.org/aos/agrovoc/c_0a61b571,
c_0a63ca6f,Thinopyrum intermedium subsp. intermedium,,,http://aims.fao.org/aos/agrovoc/c_0a63ca6f,
c_0a64a953,fermeture de la frontière,,,http://aims.fao.org/aos/agrovoc/c_0a64a953,
c_0a661123,géomagnétisme,,,http://aims.fao.org/aos/agrovoc/c_0a661123,
c_0a6a5b59,levé gravimétrique,,,http://aims.fao.org/aos/agrovoc/c_0a6a5b59,
c_0a6f8751,dépôt biogénique,,,http://aims.fao.org/aos/agrovoc/c_0a6f8751,
c_0a7891c3,anode,,,http://aims.fao.org/aos/agrovoc/c_0a7891c3,
c_0a7ea616,irrigation à partir d'eaux souterraines,,,http://aims.fao.org/aos/agrovoc/c_0a7ea616,
c_0a817fe8,rapport gonado-somatique,"Rapport du poids des gonades au poids vif total (ou du poids vif total au poids des gonades), exprimé habituellement comme un pourcentage. ",,http://aims.fao.org/aos/agrovoc/c_0a817fe8,
c_0a8b4e1e,relief,,,http://aims.fao.org/aos/agrovoc/c_0a8b4e1e,
c_0a944dfd,Allium paniculatum,,,http://aims.fao.org/aos/agrovoc/c_0a944dfd,
c_0a9c454e,émulsion de type huileux,,,http://aims.fao.org/aos/agrovoc/c_0a9c454e,
c_0a9cb196,Erodium laciniatum,,,http://aims.fao.org/aos/agrovoc/c_0a9cb196,
c_0a9daef1,séquençage à haut débit,Désigne les techniques automatisées permettant le séquençage de centaines de millions de molécules d'ADN.,,http://aims.fao.org/aos/agrovoc/c_0a9daef1,
c_0a9fbc47,faux,,,http://aims.fao.org/aos/agrovoc/c_0a9fbc47,
c_0aaf7673,microtremblement de terre,,,http://aims.fao.org/aos/agrovoc/c_0aaf7673,
c_0ab1a8f9,Sternbergia clusiana,,,http://aims.fao.org/aos/agrovoc/c_0ab1a8f9,
c_0abecf1c,syndrome respiratoire du Moyen-Orient,,,http://aims.fao.org/aos/agrovoc/c_0abecf1c,SRMO
c_0acde82f,Nipaecoccus nipae,,,http://aims.fao.org/aos/agrovoc/c_0acde82f,
c_0ad3a043,profileur STD,,,http://aims.fao.org/aos/agrovoc/c_0ad3a043,profileur salinité-température-profondeur
c_0ae10de6,Scandix pecten-veneris,,,http://aims.fao.org/aos/agrovoc/c_0ae10de6,
c_0ae1b34f,pollution fécale,,,http://aims.fao.org/aos/agrovoc/c_0ae1b34f,contamination fécale
c_0ae6f18b,nombre de Reynolds,,,http://aims.fao.org/aos/agrovoc/c_0ae6f18b,
c_0af5c0b5,taxe environnementale,,,http://aims.fao.org/aos/agrovoc/c_0af5c0b5,taxe écologique
c_0af5cbb5,Caesalpinia gilliesii,,,http://aims.fao.org/aos/agrovoc/c_0af5cbb5,
c_0af9cd7a,élasticités,,,http://aims.fao.org/aos/agrovoc/c_0af9cd7a,
c_0b00417e,Blastophaga,,,http://aims.fao.org/aos/agrovoc/c_0b00417e,
c_0b014aab,panache fluvial,,,http://aims.fao.org/aos/agrovoc/c_0b014aab,
c_0b043f03,résilience socio-écologique,,,http://aims.fao.org/aos/agrovoc/c_0b043f03,
c_0b0611f9,pâte de poisson fermenté,,,http://aims.fao.org/aos/agrovoc/c_0b0611f9,
c_0b0f588a,modèle de port,,,http://aims.fao.org/aos/agrovoc/c_0b0f588a,
c_0b12fb69,Aristolochia brevilabris,,,http://aims.fao.org/aos/agrovoc/c_0b12fb69,
c_0b150f21,protection de la pêche,,,http://aims.fao.org/aos/agrovoc/c_0b150f21,
c_0b321477,isotope de l'osmium,,,http://aims.fao.org/aos/agrovoc/c_0b321477,
c_0b397500,isotope du nickel,,,http://aims.fao.org/aos/agrovoc/c_0b397500,
c_0b3d05b8,Objectif 5 Égalité entre les sexe,,,http://aims.fao.org/aos/agrovoc/c_0b3d05b8,
c_0b3e4f51,Bromus arvensis,,,http://aims.fao.org/aos/agrovoc/c_0b3e4f51,
c_0b412ae5,Theba,,,http://aims.fao.org/aos/agrovoc/c_0b412ae5,
c_0b53415e,paléolatitude,,,http://aims.fao.org/aos/agrovoc/c_0b53415e,
c_0b6d37e4,Lathyrus laxiflorus subsp. laxiflorus,,,http://aims.fao.org/aos/agrovoc/c_0b6d37e4,
c_0b73d83c,station d'épuration,,,http://aims.fao.org/aos/agrovoc/c_0b73d83c,
c_0b7b04bc,conservation des récifs coralliens,,,http://aims.fao.org/aos/agrovoc/c_0b7b04bc,
c_0b7f85d4,technique bright spot,,,http://aims.fao.org/aos/agrovoc/c_0b7f85d4,
c_0b85ab85,culture de gastéropodes,,,http://aims.fao.org/aos/agrovoc/c_0b85ab85,
c_0b88a82c,déguerpissement,"Le déguerpissement foncier consiste à chasser les occupants d'un sol par voie d'exécution forcée administrative, l'administration considérant que ""ces gens n'ont aucun droit à être là"".",,http://aims.fao.org/aos/agrovoc/c_0b88a82c,
c_0b9680ad,différend commercial,,,http://aims.fao.org/aos/agrovoc/c_0b9680ad,
c_0b9f9511,Salvia albimaculata,,,http://aims.fao.org/aos/agrovoc/c_0b9f9511,
c_0ba408cd,Aegilops geniculata,,,http://aims.fao.org/aos/agrovoc/c_0ba408cd,
c_0baf0a01,équation de Korteweg-de Vries,,,http://aims.fao.org/aos/agrovoc/c_0baf0a01,
c_0bb9bf88,Orobanche mutelii,,,http://aims.fao.org/aos/agrovoc/c_0bb9bf88,
c_0bce4472,période d’incubation,,,http://aims.fao.org/aos/agrovoc/c_0bce4472,
c_0bd7d038,Acer tataricum,,,http://aims.fao.org/aos/agrovoc/c_0bd7d038,
c_0bdf48ef,trot,,,http://aims.fao.org/aos/agrovoc/c_0bdf48ef,
c_0be5e5ba,Atriplex hastata,,,http://aims.fao.org/aos/agrovoc/c_0be5e5ba,
c_0bf06353,Gladiolus micranthus,,,http://aims.fao.org/aos/agrovoc/c_0bf06353,
c_0bf0de9e,Antirrhinum majus,,,http://aims.fao.org/aos/agrovoc/c_0bf0de9e,
c_0bf11338,microstructure thermique,,,http://aims.fao.org/aos/agrovoc/c_0bf11338,
c_0bf1e365,Fritillaria baskilensis,,,http://aims.fao.org/aos/agrovoc/c_0bf1e365,
c_0bf2d5d3,Lactobacillaceae,,,http://aims.fao.org/aos/agrovoc/c_0bf2d5d3,
c_0c0302db,dorsale médio-océanique,,,http://aims.fao.org/aos/agrovoc/c_0c0302db,
c_0c072dac,gréement,,,http://aims.fao.org/aos/agrovoc/c_0c072dac,
c_0c08f6af,Allium balansae,,,http://aims.fao.org/aos/agrovoc/c_0c08f6af,
c_0c09de54,Anas querquedula,,,http://aims.fao.org/aos/agrovoc/c_0c09de54,
c_0c12c56f,Pseudonocardiaceae,,,http://aims.fao.org/aos/agrovoc/c_0c12c56f,
c_0c184d6f,épaisseur du sol,,,http://aims.fao.org/aos/agrovoc/c_0c184d6f,
c_0c1beaf8,Leveillula golovinii,,,http://aims.fao.org/aos/agrovoc/c_0c1beaf8,
c_0c1cb469,isotope de l'hélium,,,http://aims.fao.org/aos/agrovoc/c_0c1cb469,
c_0c2dbaf2,carnallite,,,http://aims.fao.org/aos/agrovoc/c_0c2dbaf2,
c_0c2f5ccc,énergie marémotrice,,,http://aims.fao.org/aos/agrovoc/c_0c2f5ccc,
c_0c39b869,Leuconostocaceae,,,http://aims.fao.org/aos/agrovoc/c_0c39b869,
c_0c3b2a83,Ferula elaeochytris,,,http://aims.fao.org/aos/agrovoc/c_0c3b2a83,
c_0c6072d9,Evergestis frumentalis,,,http://aims.fao.org/aos/agrovoc/c_0c6072d9,
c_0c653599,nouvelle famille (taxonomie),,,http://aims.fao.org/aos/agrovoc/c_0c653599,
c_0c7b28b4,Chlamydophila felis,,,http://aims.fao.org/aos/agrovoc/c_0c7b28b4,
c_0c83dd53,Dasypyrum,,,http://aims.fao.org/aos/agrovoc/c_0c83dd53,
c_0c9f5627,pollinisation entomophile,,,http://aims.fao.org/aos/agrovoc/c_0c9f5627,entomophilie
c_0c9fac2b,portée,,,http://aims.fao.org/aos/agrovoc/c_0c9fac2b,
c_0cbb23a5,Hermetia,,,http://aims.fao.org/aos/agrovoc/c_0cbb23a5,
c_0cbd4953,Chlamydiae,,,http://aims.fao.org/aos/agrovoc/c_0cbd4953,
c_0cc6c485,trust,,,http://aims.fao.org/aos/agrovoc/c_0cc6c485,fonds fiduciaire
c_0cc71c53,comportement exploratoire,,,http://aims.fao.org/aos/agrovoc/c_0cc71c53,
c_0cfcd054,rafale,,,http://aims.fao.org/aos/agrovoc/c_0cfcd054,
c_0d023eda,Lathyrus vinealis,,,http://aims.fao.org/aos/agrovoc/c_0d023eda,
c_0d05857c,fosse océanique,,,http://aims.fao.org/aos/agrovoc/c_0d05857c,
c_0d0ac096,charge dynamique,,,http://aims.fao.org/aos/agrovoc/c_0d0ac096,
c_0d0ce860,marina,,,http://aims.fao.org/aos/agrovoc/c_0d0ce860,
c_0d182adb,bois de printemps,,,http://aims.fao.org/aos/agrovoc/c_0d182adb,
c_0d1aa55b,Thymus leucotrichus,,,http://aims.fao.org/aos/agrovoc/c_0d1aa55b,
c_0d2ab44f,Yucca filamentosa,,,http://aims.fao.org/aos/agrovoc/c_0d2ab44f,
c_0d2fc2cf,Smyrnium rotundifolium,,,http://aims.fao.org/aos/agrovoc/c_0d2fc2cf,
c_0d38c031,données magnétiques,,,http://aims.fao.org/aos/agrovoc/c_0d38c031,
c_0d3a1615,Taphrina betulina,,,http://aims.fao.org/aos/agrovoc/c_0d3a1615,
c_0d3c7505,Lepidosaphes pistaciae,,,http://aims.fao.org/aos/agrovoc/c_0d3c7505,
c_0d4170b6,pollution industrielle,,,http://aims.fao.org/aos/agrovoc/c_0d4170b6,
c_0d422b06,shale,,,http://aims.fao.org/aos/agrovoc/c_0d422b06,
c_0d4560a5,émission de gaz,,,http://aims.fao.org/aos/agrovoc/c_0d4560a5,
c_0d476b2a,larve de mollusque,,,http://aims.fao.org/aos/agrovoc/c_0d476b2a,
c_0d5bea49,isotope de césium,,,http://aims.fao.org/aos/agrovoc/c_0d5bea49,
c_0d5d04c4,Rubia tinctorum,,,http://aims.fao.org/aos/agrovoc/c_0d5d04c4,
c_0d613693,creux sous-marin,,,http://aims.fao.org/aos/agrovoc/c_0d613693,
c_0d6195de,Cyperus congestus,,,http://aims.fao.org/aos/agrovoc/c_0d6195de,
c_0d6ebc91,dynamique des vagues,,,http://aims.fao.org/aos/agrovoc/c_0d6ebc91,
c_0d75aa30,droits de chasse,,,http://aims.fao.org/aos/agrovoc/c_0d75aa30,
c_0d7bd4ab,Sideritis ozturkii,,,http://aims.fao.org/aos/agrovoc/c_0d7bd4ab,
c_0d7ef890,fonds d'investissement,Engagement de capitaux dans le processus de financement ou de production.,,http://aims.fao.org/aos/agrovoc/c_0d7ef890,
c_0d816968,Salvinia natans,,,http://aims.fao.org/aos/agrovoc/c_0d816968,
c_0d832428,Orobanche cumana,,,http://aims.fao.org/aos/agrovoc/c_0d832428,
c_0d9aa23e,Phyllactinia enkianthi,,,http://aims.fao.org/aos/agrovoc/c_0d9aa23e,
c_0da62559,utilisation des résidus de récolte,,,http://aims.fao.org/aos/agrovoc/c_0da62559,
c_0da95ab7,Craterellus lutescens,,,http://aims.fao.org/aos/agrovoc/c_0da95ab7,
c_0db35f82,gel émulsionnable,,,http://aims.fao.org/aos/agrovoc/c_0db35f82,
c_0db8e0c9,Cicer incisum,,,http://aims.fao.org/aos/agrovoc/c_0db8e0c9,
c_0dc30259,Salvia aucheri,,,http://aims.fao.org/aos/agrovoc/c_0dc30259,
c_0dc6019a,dynamique du plateau,,,http://aims.fao.org/aos/agrovoc/c_0dc6019a,
c_0dd66fb5,caséine kappa,,,http://aims.fao.org/aos/agrovoc/c_0dd66fb5,
c_0de33285,fraction solide,,,http://aims.fao.org/aos/agrovoc/c_0de33285,
c_0ded89ec,Thymus sibthorpii,,,http://aims.fao.org/aos/agrovoc/c_0ded89ec,
c_0df0b144,sédiment terrigène,,,http://aims.fao.org/aos/agrovoc/c_0df0b144,
c_0df158a7,liste de contrôle des espèces,,,http://aims.fao.org/aos/agrovoc/c_0df158a7,
c_0df381c0,propriété mathématique,,,http://aims.fao.org/aos/agrovoc/c_0df381c0,
c_0e047022,Salvia halophila,,,http://aims.fao.org/aos/agrovoc/c_0e047022,
c_0e07d67c,Eryngium creticum,,,http://aims.fao.org/aos/agrovoc/c_0e07d67c,
c_0e0e555b,terres non réclamées,"Terres vacantes, sont celles qui n'ont pas de possesseur ou d'ayants droit. L'expression terres vacantes et sans maitre trouve son origine dans les articles 539 et 713 du Code Civil français où  ""les biens qui n'ont pas de maitre appartiennent à l'Etat"". Toutes les terres non immatriculées, ni possédées selon les formes du Code Civil sont donc intégrées a cette catégorie.",,http://aims.fao.org/aos/agrovoc/c_0e0e555b,
c_0e1a1c0a,spirale antimoustique,,,http://aims.fao.org/aos/agrovoc/c_0e1a1c0a,
c_0e3f74f7,draconculose,,,http://aims.fao.org/aos/agrovoc/c_0e3f74f7,
c_0e4210d7,isotope d'américium,,,http://aims.fao.org/aos/agrovoc/c_0e4210d7,
c_0e510988,lard de mammifère marin,,,http://aims.fao.org/aos/agrovoc/c_0e510988,
c_0e551f76,constantes de la marée,,,http://aims.fao.org/aos/agrovoc/c_0e551f76,
c_0e5a7a4a,Crocus cancellatus,,,http://aims.fao.org/aos/agrovoc/c_0e5a7a4a,
c_0e5d9815,nitrate-azote,,,http://aims.fao.org/aos/agrovoc/c_0e5d9815,
c_0e6710c3,statistiques d'eau,,,http://aims.fao.org/aos/agrovoc/c_0e6710c3,
c_0e6f25f8,Aphanes,,,http://aims.fao.org/aos/agrovoc/c_0e6f25f8,
c_0e71cde7,plate-forme à ancrage tendu,,,http://aims.fao.org/aos/agrovoc/c_0e71cde7,
c_0e77af7a,économie de l'aquaculture,,,http://aims.fao.org/aos/agrovoc/c_0e77af7a,
c_0e79a8a2,Anoxia (Coleoptera),,,http://aims.fao.org/aos/agrovoc/c_0e79a8a2,
c_0e8b2238,Thaumatococcus,,,http://aims.fao.org/aos/agrovoc/c_0e8b2238,
c_0e8ded30,Epilobium parviflorum,,,http://aims.fao.org/aos/agrovoc/c_0e8ded30,
c_0e945bf3,Quail pea mosaic virus,,,http://aims.fao.org/aos/agrovoc/c_0e945bf3,
c_0e9b70fe,hydrolysats de protéines de blé,,,http://aims.fao.org/aos/agrovoc/c_0e9b70fe,
c_0ea7c0a8,start-up agricole,,,http://aims.fao.org/aos/agrovoc/c_0ea7c0a8,
c_0eac0c10,transducteur acoustique,,,http://aims.fao.org/aos/agrovoc/c_0eac0c10,
c_0eafcf9b,Xanthomonas arboricola pv. juglandis,,,http://aims.fao.org/aos/agrovoc/c_0eafcf9b,
c_0eb26f9d,Epicometis,,,http://aims.fao.org/aos/agrovoc/c_0eb26f9d,
c_0ebb2249,race de dinde,,,http://aims.fao.org/aos/agrovoc/c_0ebb2249,
c_0eca1c57,codification,"Codification, est l' élaboration ou la rédaction d' une règle.",,http://aims.fao.org/aos/agrovoc/c_0eca1c57,
c_0ed9a142,Eretmocerus eremicus,,,http://aims.fao.org/aos/agrovoc/c_0ed9a142,
c_0ee9da4b,pays enclavé,,,http://aims.fao.org/aos/agrovoc/c_0ee9da4b,
c_0ef7a707,Daucus carota subsp. sativus,,,http://aims.fao.org/aos/agrovoc/c_0ef7a707,
c_0efcb168,Teteriv,,,http://aims.fao.org/aos/agrovoc/c_0efcb168,
c_0efda038,aérodynamique,,,http://aims.fao.org/aos/agrovoc/c_0efda038,
c_0f066a36,Erodium cedrorum,,,http://aims.fao.org/aos/agrovoc/c_0f066a36,
c_0f0d8a50,hyperplasie interdigitale,,,http://aims.fao.org/aos/agrovoc/c_0f0d8a50,
c_0f118213,température de la surface de la mer,,,http://aims.fao.org/aos/agrovoc/c_0f118213,température superficielle de la mer
c_0f1265a0,circulation atmosphérique méridienne,,,http://aims.fao.org/aos/agrovoc/c_0f1265a0,
c_0f15e6e6,limon fin,,,http://aims.fao.org/aos/agrovoc/c_0f15e6e6,
c_0f1ba71e,Coraebus florentinus,,,http://aims.fao.org/aos/agrovoc/c_0f1ba71e,
c_0f23da75,canal à lisier,,,http://aims.fao.org/aos/agrovoc/c_0f23da75,
c_0f2d7511,tunnel,,,http://aims.fao.org/aos/agrovoc/c_0f2d7511,
c_0f316d1a,micro-relief,,,http://aims.fao.org/aos/agrovoc/c_0f316d1a,
c_0f35f999,apprentissage organisationnel,,,http://aims.fao.org/aos/agrovoc/c_0f35f999,apprentissage au sein de l’organisation
c_0f57a888,Tenebroides mauritanicus,,,http://aims.fao.org/aos/agrovoc/c_0f57a888,
c_0f628632,scorsonère,,,http://aims.fao.org/aos/agrovoc/c_0f628632,salsifis noir
c_0f6667c9,suspension concentrée pour application directe,,,http://aims.fao.org/aos/agrovoc/c_0f6667c9,
c_0f71fbf0,station océanographique,,,http://aims.fao.org/aos/agrovoc/c_0f71fbf0,
c_0f73da2d,Tamarix ramosissima,,,http://aims.fao.org/aos/agrovoc/c_0f73da2d,
c_0f824b4f,krigeage,,,http://aims.fao.org/aos/agrovoc/c_0f824b4f,
c_0f955994,service d'appui,,,http://aims.fao.org/aos/agrovoc/c_0f955994,
c_0fafbb81,solution fondée sur la nature,,,http://aims.fao.org/aos/agrovoc/c_0fafbb81,
c_0fbb35a4,données bathythermographiques,,,http://aims.fao.org/aos/agrovoc/c_0fbb35a4,
c_0fc1f174,allopatrie,,,http://aims.fao.org/aos/agrovoc/c_0fc1f174,
c_0fc65f0d,Centaurea solstitialis,,,http://aims.fao.org/aos/agrovoc/c_0fc65f0d,
c_0fc77122,courant de frontière est,,,http://aims.fao.org/aos/agrovoc/c_0fc77122,
c_0fd72019,Réplication (statistique),,,http://aims.fao.org/aos/agrovoc/c_0fd72019,
c_0fe599e2,ensemencement (aquaculture),,,http://aims.fao.org/aos/agrovoc/c_0fe599e2,
c_0fe8aa53,Silene coeli-rosa,,,http://aims.fao.org/aos/agrovoc/c_0fe8aa53,
c_0fec1e77,averse de grêle,,,http://aims.fao.org/aos/agrovoc/c_0fec1e77,
c_0ff0fb92,nombre de reproduction de base,,,http://aims.fao.org/aos/agrovoc/c_0ff0fb92,
c_10,Abies,,,http://aims.fao.org/aos/agrovoc/c_10,sapin
c_100,Acre (Brésil),,,http://aims.fao.org/aos/agrovoc/c_100,
c_1000,farine d'os,,,http://aims.fao.org/aos/agrovoc/c_1000,
c_10001,Colinus,,,http://aims.fao.org/aos/agrovoc/c_10001,
c_10002,colite,,,http://aims.fao.org/aos/agrovoc/c_10002,
c_10003,collagénase,,Code IUPAC 3 4 24 3,http://aims.fao.org/aos/agrovoc/c_10003,
c_10004,collapsus,,,http://aims.fao.org/aos/agrovoc/c_10004,
c_10006,collège,,,http://aims.fao.org/aos/agrovoc/c_10006,
c_10007,collodion,,,http://aims.fao.org/aos/agrovoc/c_10007,
c_1001,os,,,http://aims.fao.org/aos/agrovoc/c_1001,squelette
c_10010,colon,,,http://aims.fao.org/aos/agrovoc/c_10010,
c_10019,poulain étalon,,,http://aims.fao.org/aos/agrovoc/c_10019,
c_1002,désossage,,,http://aims.fao.org/aos/agrovoc/c_1002,
c_10020,Columbicola,,,http://aims.fao.org/aos/agrovoc/c_10020,
c_10025,coma,,,http://aims.fao.org/aos/agrovoc/c_10025,
c_10026,feuille de cire gaufrée,,,http://aims.fao.org/aos/agrovoc/c_10026,
