code,label_es,definition_es,note,concept,all_alternative_es
c_097985de,Estándares de calidad de agua,,,http://aims.fao.org/aos/agrovoc/c_097985de,Normas sobre la calidad del agua
c_0980c167,Persicaria serrulata,,,http://aims.fao.org/aos/agrovoc/c_0980c167,
c_09be5ea3,Playas elevadas,,,http://aims.fao.org/aos/agrovoc/c_09be5ea3,
c_09bf755b,Anotación de datos,,,http://aims.fao.org/aos/agrovoc/c_09bf755b,
c_09de33e2,Electricidad atmosférica,,,http://aims.fao.org/aos/agrovoc/c_09de33e2,
c_09e3eccc,Stipagrostis pungens,,,http://aims.fao.org/aos/agrovoc/c_09e3eccc,
c_09ec32c4,Dispositivos ultrasónicos,,,http://aims.fao.org/aos/agrovoc/c_09ec32c4,
c_09f4f818,Funciones armónicas,,,http://aims.fao.org/aos/agrovoc/c_09f4f818,
c_09f91c53,Restauración de lagos,,,http://aims.fao.org/aos/agrovoc/c_09f91c53,
c_0a02e602,Derivas de sedimentos,,,http://aims.fao.org/aos/agrovoc/c_0a02e602,
c_0a0accfa,Plantas endémicas,,,http://aims.fao.org/aos/agrovoc/c_0a0accfa,
c_0a269dfe,biodiversidad forestal,,,http://aims.fao.org/aos/agrovoc/c_0a269dfe,
c_0a2f9038,Legislación de protección de suelo,,,http://aims.fao.org/aos/agrovoc/c_0a2f9038,
c_0a3220bc,Enfermedades de los mariscos,,,http://aims.fao.org/aos/agrovoc/c_0a3220bc,
c_0a372212,Entornos ribereños,,,http://aims.fao.org/aos/agrovoc/c_0a372212,
c_0a48b5bf,Erysiphe rayssiae,,,http://aims.fao.org/aos/agrovoc/c_0a48b5bf,
c_0a547f14,Orthops campestris,,,http://aims.fao.org/aos/agrovoc/c_0a547f14,
c_0a5cb6df,Polygonum maritimum,,,http://aims.fao.org/aos/agrovoc/c_0a5cb6df,
c_0a63ca6f,Thinopyrum intermedium subsp. intermedium,,,http://aims.fao.org/aos/agrovoc/c_0a63ca6f,
c_0a64a953,Cierres de fronteras,,,http://aims.fao.org/aos/agrovoc/c_0a64a953,
c_0a661123,Geomagnetismo,,,http://aims.fao.org/aos/agrovoc/c_0a661123,
c_0a6f8751,Depósitos biogénicos,,,http://aims.fao.org/aos/agrovoc/c_0a6f8751,
c_0a7891c3,Ánodos,,,http://aims.fao.org/aos/agrovoc/c_0a7891c3,
c_0a7ea616,Riego con aguas subterráneas,,,http://aims.fao.org/aos/agrovoc/c_0a7ea616,
c_0a817fe8,índice gonadosomático,"La relación entre el peso de las gónadas y el peso total del cuerpo, o peso total del cuerpo en relación al peso de las gónadas, habitualmente expresada en porcentaje.",,http://aims.fao.org/aos/agrovoc/c_0a817fe8,
c_0a8b4e1e,Relieve,,,http://aims.fao.org/aos/agrovoc/c_0a8b4e1e,
c_0a944dfd,Allium paniculatum,,,http://aims.fao.org/aos/agrovoc/c_0a944dfd,
c_0a9c454e,Emulsión de agua en aceite,,,http://aims.fao.org/aos/agrovoc/c_0a9c454e,
c_0a9cb196,Erodium laciniatum,,,http://aims.fao.org/aos/agrovoc/c_0a9cb196,
c_0a9daef1,Secuenciación de alto rendimiento,,,http://aims.fao.org/aos/agrovoc/c_0a9daef1,
c_0a9fbc47,Guadañas,,,http://aims.fao.org/aos/agrovoc/c_0a9fbc47,
c_0ab1a8f9,Sternbergia clusiana,,,http://aims.fao.org/aos/agrovoc/c_0ab1a8f9,
c_0abecf1c,Síndrome respiratorio de Oriente Medio,,,http://aims.fao.org/aos/agrovoc/c_0abecf1c,SROM
c_0acde82f,Nipaecoccus nipae,,,http://aims.fao.org/aos/agrovoc/c_0acde82f,
c_0ae10de6,Scandix pecten-veneris,,,http://aims.fao.org/aos/agrovoc/c_0ae10de6,
c_0ae1b34f,Contaminación fecal,,,http://aims.fao.org/aos/agrovoc/c_0ae1b34f,
c_0ae6f18b,Número de Reynolds,,,http://aims.fao.org/aos/agrovoc/c_0ae6f18b,
c_0af5c0b5,Tasas medioambientales,,,http://aims.fao.org/aos/agrovoc/c_0af5c0b5,Ecotasas
c_0af5cbb5,Caesalpinia gilliesii,,,http://aims.fao.org/aos/agrovoc/c_0af5cbb5,
c_0af9cd7a,elasticidades,,,http://aims.fao.org/aos/agrovoc/c_0af9cd7a,
c_0b00417e,Blastophaga,,,http://aims.fao.org/aos/agrovoc/c_0b00417e,
c_0b043f03,Resiliencia socioecológica,,,http://aims.fao.org/aos/agrovoc/c_0b043f03,
c_0b12fb69,Aristolochia brevilabris,,,http://aims.fao.org/aos/agrovoc/c_0b12fb69,
c_0b150f21,Protección pesquera,,,http://aims.fao.org/aos/agrovoc/c_0b150f21,
c_0b321477,Isótopos de osmio,,,http://aims.fao.org/aos/agrovoc/c_0b321477,
c_0b3d05b8,Objetivo 5 Igualdad de género,,,http://aims.fao.org/aos/agrovoc/c_0b3d05b8,
c_0b3e4f51,Bromus arvensis,,,http://aims.fao.org/aos/agrovoc/c_0b3e4f51,
c_0b412ae5,Theba,,,http://aims.fao.org/aos/agrovoc/c_0b412ae5,
c_0b53415e,Paleolatitud,,,http://aims.fao.org/aos/agrovoc/c_0b53415e,
c_0b6d37e4,Lathyrus laxiflorus subsp. laxiflorus,,,http://aims.fao.org/aos/agrovoc/c_0b6d37e4,
c_0b73d83c,Plantas depuradoras,,,http://aims.fao.org/aos/agrovoc/c_0b73d83c,Estaciónes depuradoras
c_0b7b04bc,Conservación de arrecifes de coral,,,http://aims.fao.org/aos/agrovoc/c_0b7b04bc,
c_0b88a82c,Desalojo,"El desalojo de tierras consiste en arrojar a los ocupantes de un predio por vía de /ejecución administrativa forzada, considerando la autoridad que estas personas no tienen ningún derecho de estar en el sitio.",,http://aims.fao.org/aos/agrovoc/c_0b88a82c,
c_0b9680ad,Disputa comercial,,,http://aims.fao.org/aos/agrovoc/c_0b9680ad,
c_0b9f9511,Salvia albimaculata,,,http://aims.fao.org/aos/agrovoc/c_0b9f9511,
c_0ba408cd,Aegilops geniculata,,,http://aims.fao.org/aos/agrovoc/c_0ba408cd,
c_0bb9bf88,Orobanche mutelii,,,http://aims.fao.org/aos/agrovoc/c_0bb9bf88,
c_0bce4472,Período de incubación,,,http://aims.fao.org/aos/agrovoc/c_0bce4472,
c_0bd7d038,Acer tataricum,,,http://aims.fao.org/aos/agrovoc/c_0bd7d038,
c_0bdf48ef,Trote,,,http://aims.fao.org/aos/agrovoc/c_0bdf48ef,
c_0be5e5ba,Atriplex hastata,,,http://aims.fao.org/aos/agrovoc/c_0be5e5ba,
c_0bf06353,Gladiolus micranthus,,,http://aims.fao.org/aos/agrovoc/c_0bf06353,
c_0bf0de9e,Antirrhinum majus,,,http://aims.fao.org/aos/agrovoc/c_0bf0de9e,
c_0bf1e365,Fritillaria baskilensis,,,http://aims.fao.org/aos/agrovoc/c_0bf1e365,
c_0bf2d5d3,Lactobacillaceae,,,http://aims.fao.org/aos/agrovoc/c_0bf2d5d3,
c_0c0302db,Dorsales mediooceánicas,,,http://aims.fao.org/aos/agrovoc/c_0c0302db,
c_0c072dac,Aparejo (náutica),,,http://aims.fao.org/aos/agrovoc/c_0c072dac,
c_0c08f6af,Allium balansae,,,http://aims.fao.org/aos/agrovoc/c_0c08f6af,
c_0c09de54,Anas querquedula,,,http://aims.fao.org/aos/agrovoc/c_0c09de54,
c_0c12c56f,Pseudonocardiaceae,,,http://aims.fao.org/aos/agrovoc/c_0c12c56f,
c_0c184d6f,Espesor del suelo,,,http://aims.fao.org/aos/agrovoc/c_0c184d6f,
c_0c1beaf8,Leveillula golovinii,,,http://aims.fao.org/aos/agrovoc/c_0c1beaf8,
c_0c2dbaf2,Carnalita,,,http://aims.fao.org/aos/agrovoc/c_0c2dbaf2,
c_0c2f5ccc,Energía maremotriz,"La energía mareomotriz es la energía que se obtiene aprovechando las mareas: mediante el uso de un alternador se puede utilizar el sistema para la generación de electricidad, transformando así la energía mareomotriz en energía eléctrica.","Es basa en el aprovechamiento de las mareas, las cuales se producen a partir de la posición de la Tierra con respecto a la Luna. En esta modalidad se aprovechan las masas de agua y las corrientes producidas entre la pleamar y la bajamar.",http://aims.fao.org/aos/agrovoc/c_0c2f5ccc,
c_0c39b869,Leuconostocaceae,,,http://aims.fao.org/aos/agrovoc/c_0c39b869,
c_0c3b2a83,Ferula elaeochytris,,,http://aims.fao.org/aos/agrovoc/c_0c3b2a83,
c_0c6072d9,Evergestis frumentalis,,,http://aims.fao.org/aos/agrovoc/c_0c6072d9,
c_0c653599,Nueva familia,,,http://aims.fao.org/aos/agrovoc/c_0c653599,
c_0c7b28b4,Chlamydophila felis,,,http://aims.fao.org/aos/agrovoc/c_0c7b28b4,
c_0c83dd53,Dasypyrum,,,http://aims.fao.org/aos/agrovoc/c_0c83dd53,
c_0c9f5627,Polinización entomófila,,,http://aims.fao.org/aos/agrovoc/c_0c9f5627,Entomofilia
c_0c9fac2b,Camada (partos),,,http://aims.fao.org/aos/agrovoc/c_0c9fac2b,
c_0cbb23a5,Hermetia,,,http://aims.fao.org/aos/agrovoc/c_0cbb23a5,
c_0cbd4953,Chlamydiae,,,http://aims.fao.org/aos/agrovoc/c_0cbd4953,
c_0cc6c485,Fideicomisos,,,http://aims.fao.org/aos/agrovoc/c_0cc6c485,Fondos en administración fiduciaria
c_0cc71c53,Comportamiento exploratorio,,,http://aims.fao.org/aos/agrovoc/c_0cc71c53,
c_0cfcd054,Racha,,,http://aims.fao.org/aos/agrovoc/c_0cfcd054,
c_0d023eda,Lathyrus vinealis,,,http://aims.fao.org/aos/agrovoc/c_0d023eda,
c_0d05857c,Fosas oceánicas,,,http://aims.fao.org/aos/agrovoc/c_0d05857c,
c_0d0ce860,Puertos deportivos,,,http://aims.fao.org/aos/agrovoc/c_0d0ce860,
c_0d182adb,Madera de primavera,,,http://aims.fao.org/aos/agrovoc/c_0d182adb,
c_0d1aa55b,Thymus leucotrichus,,,http://aims.fao.org/aos/agrovoc/c_0d1aa55b,
c_0d2ab44f,Yucca filamentosa,,,http://aims.fao.org/aos/agrovoc/c_0d2ab44f,
c_0d2fc2cf,Smyrnium rotundifolium,,,http://aims.fao.org/aos/agrovoc/c_0d2fc2cf,
c_0d38c031,Datos magnéticos,,,http://aims.fao.org/aos/agrovoc/c_0d38c031,
c_0d3a1615,Taphrina betulina,,,http://aims.fao.org/aos/agrovoc/c_0d3a1615,
c_0d3c7505,Lepidosaphes pistaciae,,,http://aims.fao.org/aos/agrovoc/c_0d3c7505,
c_0d4170b6,Contaminación industrial,,,http://aims.fao.org/aos/agrovoc/c_0d4170b6,
c_0d422b06,Pizarra,,,http://aims.fao.org/aos/agrovoc/c_0d422b06,
c_0d4560a5,Emisiones de gas,,,http://aims.fao.org/aos/agrovoc/c_0d4560a5,
c_0d5d04c4,Rubia tinctorum,,,http://aims.fao.org/aos/agrovoc/c_0d5d04c4,
c_0d613693,Fosas submarinas,,,http://aims.fao.org/aos/agrovoc/c_0d613693,
c_0d6195de,Cyperus congestus,,,http://aims.fao.org/aos/agrovoc/c_0d6195de,
c_0d75aa30,Derechos de caza,,,http://aims.fao.org/aos/agrovoc/c_0d75aa30,
c_0d7bd4ab,Sideritis ozturkii,,,http://aims.fao.org/aos/agrovoc/c_0d7bd4ab,
c_0d7ef890,Fondos de inversión,,,http://aims.fao.org/aos/agrovoc/c_0d7ef890,
c_0d816968,Salvinia natans,,,http://aims.fao.org/aos/agrovoc/c_0d816968,
c_0d832428,Orobanche cumana,,,http://aims.fao.org/aos/agrovoc/c_0d832428,
c_0d9aa23e,Phyllactinia enkianthi,,,http://aims.fao.org/aos/agrovoc/c_0d9aa23e,
c_0da62559,Utilización de residuos agrícolas,,,http://aims.fao.org/aos/agrovoc/c_0da62559,
c_0da95ab7,Craterellus lutescens,,,http://aims.fao.org/aos/agrovoc/c_0da95ab7,Cantharellus lutescens|Rebozuelo anaranjado|Angula de monte
c_0db35f82,Gel emulsionable,Una formulación gelatinizada para ser aplicada como una emulsión en agua.,,http://aims.fao.org/aos/agrovoc/c_0db35f82,
c_0db8e0c9,Cicer incisum,,,http://aims.fao.org/aos/agrovoc/c_0db8e0c9,
c_0dc30259,Salvia aucheri,,,http://aims.fao.org/aos/agrovoc/c_0dc30259,
c_0dd66fb5,kappa caseína,,,http://aims.fao.org/aos/agrovoc/c_0dd66fb5,
c_0de33285,Fracción sólida,,,http://aims.fao.org/aos/agrovoc/c_0de33285,
c_0ded89ec,Thymus sibthorpii,,,http://aims.fao.org/aos/agrovoc/c_0ded89ec,
c_0df158a7,Listas de verificación de especies,,,http://aims.fao.org/aos/agrovoc/c_0df158a7,
c_0df381c0,Propiedades matemáticas,,,http://aims.fao.org/aos/agrovoc/c_0df381c0,
c_0e047022,Salvia halophila,,,http://aims.fao.org/aos/agrovoc/c_0e047022,
c_0e07d67c,Eryngium creticum,,,http://aims.fao.org/aos/agrovoc/c_0e07d67c,
c_0e0e555b,Tierras no reclamadas,,,http://aims.fao.org/aos/agrovoc/c_0e0e555b,Baldíos
c_0e1a1c0a,Espirales para mosquitos,,,http://aims.fao.org/aos/agrovoc/c_0e1a1c0a,
c_0e3f74f7,Dracunculosis,,,http://aims.fao.org/aos/agrovoc/c_0e3f74f7,Filariasis de Guinea
c_0e510988,Grasa subcutánea de mamíferos acuáticos,,,http://aims.fao.org/aos/agrovoc/c_0e510988,
c_0e551f76,Constantes de marea,,,http://aims.fao.org/aos/agrovoc/c_0e551f76,
c_0e5a7a4a,Crocus cancellatus,,,http://aims.fao.org/aos/agrovoc/c_0e5a7a4a,
c_0e6710c3,Estadísticas del agua,,,http://aims.fao.org/aos/agrovoc/c_0e6710c3,
c_0e6f25f8,Aphanes,,,http://aims.fao.org/aos/agrovoc/c_0e6f25f8,
c_0e77af7a,Economía de la acuicultura,,,http://aims.fao.org/aos/agrovoc/c_0e77af7a,
c_0e79a8a2,Anoxia (Coleoptera),,,http://aims.fao.org/aos/agrovoc/c_0e79a8a2,
c_0e8b2238,Thaumatococcus,,,http://aims.fao.org/aos/agrovoc/c_0e8b2238,
c_0e8ded30,Epilobium parviflorum,,,http://aims.fao.org/aos/agrovoc/c_0e8ded30,
c_0e945bf3,Quail pea mosaic virus,,,http://aims.fao.org/aos/agrovoc/c_0e945bf3,
c_0e9b70fe,hidrolizados de proteína de trigo,,,http://aims.fao.org/aos/agrovoc/c_0e9b70fe,
c_0ea7c0a8,Start-ups agrícolas,,,http://aims.fao.org/aos/agrovoc/c_0ea7c0a8,
c_0eac0c10,Transductores acusticos,"Un dispositivo que transforma la energía eléctrica en sonido, o viceversa.",,http://aims.fao.org/aos/agrovoc/c_0eac0c10,
c_0eafcf9b,Xanthomonas arboricola pv. juglandis,,,http://aims.fao.org/aos/agrovoc/c_0eafcf9b,
c_0eb26f9d,Epicometis,,,http://aims.fao.org/aos/agrovoc/c_0eb26f9d,
c_0ebb2249,Razas de pavos,,,http://aims.fao.org/aos/agrovoc/c_0ebb2249,
c_0eca1c57,Codificación,"Codificación, es la acción de codifica y por extensión, es el resultado de esta acción. La codificación puede también designar la elaboración de un código, como resultado de la ejecución de una reforma.",,http://aims.fao.org/aos/agrovoc/c_0eca1c57,
c_0ed9a142,Eretmocerus eremicus,,,http://aims.fao.org/aos/agrovoc/c_0ed9a142,
c_0ee9da4b,Países sin litoral,,,http://aims.fao.org/aos/agrovoc/c_0ee9da4b,Países sin salida al mar
c_0ef7a707,Daucus carota subsp. sativus,,,http://aims.fao.org/aos/agrovoc/c_0ef7a707,
c_0efda038,Aerodinámica,,,http://aims.fao.org/aos/agrovoc/c_0efda038,
c_0f066a36,Erodium cedrorum,,,http://aims.fao.org/aos/agrovoc/c_0f066a36,
c_0f0d8a50,Hiperplasia interdigital,,,http://aims.fao.org/aos/agrovoc/c_0f0d8a50,
c_0f118213,Temperatura de la superficie del mar,,,http://aims.fao.org/aos/agrovoc/c_0f118213,
c_0f1265a0,Circulación atmosférica meridional,,,http://aims.fao.org/aos/agrovoc/c_0f1265a0,
c_0f15e6e6,Limo fino,,,http://aims.fao.org/aos/agrovoc/c_0f15e6e6,
c_0f1ba71e,Coraebus florentinus,,,http://aims.fao.org/aos/agrovoc/c_0f1ba71e,
c_0f23da75,Canales de estiércol fluido,,,http://aims.fao.org/aos/agrovoc/c_0f23da75,
c_0f2d7511,Túneles,,,http://aims.fao.org/aos/agrovoc/c_0f2d7511,
c_0f316d1a,Microrrelieve,,,http://aims.fao.org/aos/agrovoc/c_0f316d1a,
c_0f35f999,Aprendizaje organizacional,,,http://aims.fao.org/aos/agrovoc/c_0f35f999,
c_0f57a888,Tenebroides mauritanicus,,,http://aims.fao.org/aos/agrovoc/c_0f57a888,
c_0f628632,Escorzonera,,,http://aims.fao.org/aos/agrovoc/c_0f628632,Salsifí negro|Barbaja
c_0f73da2d,Tamarix ramosissima,,,http://aims.fao.org/aos/agrovoc/c_0f73da2d,
c_0f824b4f,Krigeage,,,http://aims.fao.org/aos/agrovoc/c_0f824b4f,
c_0f955994,Servicios de apoyo,,,http://aims.fao.org/aos/agrovoc/c_0f955994,
c_0fafbb81,Soluciones basadas en la naturaleza,,,http://aims.fao.org/aos/agrovoc/c_0fafbb81,
c_0fc1f174,Alopatría,,,http://aims.fao.org/aos/agrovoc/c_0fc1f174,
c_0fc65f0d,Centaurea solstitialis,,,http://aims.fao.org/aos/agrovoc/c_0fc65f0d,
c_0fc77122,Corrientes de frontera orientales,,,http://aims.fao.org/aos/agrovoc/c_0fc77122,
c_0fe599e2,Siembra (acuicultura),,,http://aims.fao.org/aos/agrovoc/c_0fe599e2,
c_0fe8aa53,Silene coeli-rosa,,,http://aims.fao.org/aos/agrovoc/c_0fe8aa53,
c_0fec1e77,Granizadas,,,http://aims.fao.org/aos/agrovoc/c_0fec1e77,
c_0ff0fb92,Número básico de reproducción,,,http://aims.fao.org/aos/agrovoc/c_0ff0fb92,
c_10,Abies,,,http://aims.fao.org/aos/agrovoc/c_10,Abeto (abies)
c_100,Acre (Brasil),,,http://aims.fao.org/aos/agrovoc/c_100,
c_1000,Harina de huesos,,,http://aims.fao.org/aos/agrovoc/c_1000,
c_10001,Colinus,,,http://aims.fao.org/aos/agrovoc/c_10001,
c_10002,Colitis,,,http://aims.fao.org/aos/agrovoc/c_10002,
c_10003,Colaginasa,,código IUPAC 3 4 24 3,http://aims.fao.org/aos/agrovoc/c_10003,
c_10004,Colapso,,,http://aims.fao.org/aos/agrovoc/c_10004,
c_10006,Colegios,,,http://aims.fao.org/aos/agrovoc/c_10006,
c_10007,Colodión,,,http://aims.fao.org/aos/agrovoc/c_10007,
c_1001,Huesos,,,http://aims.fao.org/aos/agrovoc/c_1001,Esqueleto
c_10010,Colon (intestino),,,http://aims.fao.org/aos/agrovoc/c_10010,
c_10019,Potrillos,,,http://aims.fao.org/aos/agrovoc/c_10019,
c_1002,Deshuesado,,,http://aims.fao.org/aos/agrovoc/c_1002,
c_10020,Columbicola,,,http://aims.fao.org/aos/agrovoc/c_10020,
c_10025,Coma,,,http://aims.fao.org/aos/agrovoc/c_10025,
c_1003,Bonito,,Ceiuapa grupo b-36,http://aims.fao.org/aos/agrovoc/c_1003,Mono (pez)|Cabaña cariba (pez)|Cabaña de dientes (pez)|Cabaña blanca (pez)|Bonito del pacifico|Bonito del atlántico (sarda)
c_10034,Pastoreo común,,,http://aims.fao.org/aos/agrovoc/c_10034,
c_1004,Bonos,,,http://aims.fao.org/aos/agrovoc/c_1004,Incentivo monetario|Gratificación
c_10045,compañías,,,http://aims.fao.org/aos/agrovoc/c_10045,
c_1005,Peces óseos,,,http://aims.fao.org/aos/agrovoc/c_1005,Peces teleósteos
c_10050,Compotas,,,http://aims.fao.org/aos/agrovoc/c_10050,
c_10053,Prolificidad,,,http://aims.fao.org/aos/agrovoc/c_10053,
c_10054,Leche condensada,,,http://aims.fao.org/aos/agrovoc/c_10054,Leche en lata
c_10055,Reflejos condicionados,,,http://aims.fao.org/aos/agrovoc/c_10055,
c_10058,Anomalías congénitas,,,http://aims.fao.org/aos/agrovoc/c_10058,
c_1006,Boophilus,,,http://aims.fao.org/aos/agrovoc/c_1006,
c_10069,Conidia,,,http://aims.fao.org/aos/agrovoc/c_10069,Conidiosporas
c_1007,Boraginaceae,,,http://aims.fao.org/aos/agrovoc/c_1007,
c_10070,Conidioforo,,,http://aims.fao.org/aos/agrovoc/c_10070,
c_10074,Conjuntiva,,,http://aims.fao.org/aos/agrovoc/c_10074,
c_10075,Conjuntivitis,,,http://aims.fao.org/aos/agrovoc/c_10075,
c_10076,Tejido conjuntivo,,,http://aims.fao.org/aos/agrovoc/c_10076,Parenquima de los invertebrados
c_10077,Constipación,,,http://aims.fao.org/aos/agrovoc/c_10077,
c_1008,Borassus,,,http://aims.fao.org/aos/agrovoc/c_1008,
c_10081,Papa de siembra,,,http://aims.fao.org/aos/agrovoc/c_10081,
c_10087,Convólvulos,,,http://aims.fao.org/aos/agrovoc/c_10087,
c_10088,Convulsiones,,,http://aims.fao.org/aos/agrovoc/c_10088,
c_1009,Borassus aethiopum,,,http://aims.fao.org/aos/agrovoc/c_1009,Borassus flabellifer aethiopicum|Cibe
c_10090,Cooperativas,,,http://aims.fao.org/aos/agrovoc/c_10090,
c_10091,Bálsamo de copaiba,,,http://aims.fao.org/aos/agrovoc/c_10091,
c_10092,Copales,,,http://aims.fao.org/aos/agrovoc/c_10092,
c_10097,Cilantro,,,http://aims.fao.org/aos/agrovoc/c_10097,Culantro|Coriandro
c_1009f2cd,Parlatoria oleae,,,http://aims.fao.org/aos/agrovoc/c_1009f2cd,
c_101,Acrisoles,,,http://aims.fao.org/aos/agrovoc/c_101,Suelo ferra lítico|Suelo ferruginoso|Ultisoles
c_1010,Borassus flabellifer,,,http://aims.fao.org/aos/agrovoc/c_1010,Borazo|Palmira|Palma palmira
c_1011,Bórax,,,http://aims.fao.org/aos/agrovoc/c_1011,
c_10112,Córnea,,,http://aims.fao.org/aos/agrovoc/c_10112,
c_10115,Cornflakes,,,http://aims.fao.org/aos/agrovoc/c_10115,
c_10119,Control de la corrosión,,,http://aims.fao.org/aos/agrovoc/c_10119,
c_1012,Riego a manta,,,http://aims.fao.org/aos/agrovoc/c_1012,Riego por eras|Riego por tablares
c_10121,Corteza adrenal,,,http://aims.fao.org/aos/agrovoc/c_10121,
c_10123,Corticosterona,,,http://aims.fao.org/aos/agrovoc/c_10123,
c_10125,Cortisona,,,http://aims.fao.org/aos/agrovoc/c_10125,
c_10128,Contabilidad de costos,,,http://aims.fao.org/aos/agrovoc/c_10128,
c_1013,Bordetella,,,http://aims.fao.org/aos/agrovoc/c_1013,
c_10137,Coturnix coturnix,,,http://aims.fao.org/aos/agrovoc/c_10137,
c_10139,Tos,,,http://aims.fao.org/aos/agrovoc/c_10139,
c_1014,Bosques boreales,,,http://aims.fao.org/aos/agrovoc/c_1014,Taiga
c_10140,Antitusivos,,,http://aims.fao.org/aos/agrovoc/c_10140,
c_10147,Virus cowpox,,,http://aims.fao.org/aos/agrovoc/c_10147,
c_1015,Boreogadus,,,http://aims.fao.org/aos/agrovoc/c_1015,
c_10154,Hidrocultura,,,http://aims.fao.org/aos/agrovoc/c_10154,
c_10155,Queso crema,,,http://aims.fao.org/aos/agrovoc/c_10155,
c_10158,Creosota,,,http://aims.fao.org/aos/agrovoc/c_10158,
c_1016,Ácido bórico,,,http://aims.fao.org/aos/agrovoc/c_1016,
c_10160,Cresol,,,http://aims.fao.org/aos/agrovoc/c_10160,
c_10164,Cretinismo,,,http://aims.fao.org/aos/agrovoc/c_10164,
c_10165,Cricetus,,,http://aims.fao.org/aos/agrovoc/c_10165,
c_10167,Crithidia,,,http://aims.fao.org/aos/agrovoc/c_10167,
c_1017,Borneo,,,http://aims.fao.org/aos/agrovoc/c_1017,
c_10176,Rendimiento de cultivos,,,http://aims.fao.org/aos/agrovoc/c_10176,
c_10179,Prevención de la crueldad,,,http://aims.fao.org/aos/agrovoc/c_10179,
c_1018,Boro,,,http://aims.fao.org/aos/agrovoc/c_1018,B (símbolo)
c_10180,Desmoronado de los alimentos,,,http://aims.fao.org/aos/agrovoc/c_10180,
c_10181,Machacado,,,http://aims.fao.org/aos/agrovoc/c_10181,
c_10184,Cryptobia,,,http://aims.fao.org/aos/agrovoc/c_10184,
c_10186,Cryptosporidium,,,http://aims.fao.org/aos/agrovoc/c_10186,
c_10188,Ctenophora,,,http://aims.fao.org/aos/agrovoc/c_10188,
c_1019,Borrelia,,,http://aims.fao.org/aos/agrovoc/c_1019,
c_10193,Cuclotogaster,,,http://aims.fao.org/aos/agrovoc/c_10193,
c_10195,Pepino,,,http://aims.fao.org/aos/agrovoc/c_10195,
c_10196,Culicoides,,,http://aims.fao.org/aos/agrovoc/c_10196,
c_102,Acrocarpus,,,http://aims.fao.org/aos/agrovoc/c_102,Kuranja
c_1020,Jardines botánicos,,,http://aims.fao.org/aos/agrovoc/c_1020,
c_10204,Medio de cultivo,,"Para células, microorganismos, tejidos, artropodos, nematodos etc.",http://aims.fao.org/aos/agrovoc/c_10204,Medios nutritivos
c_10205,Comino,,,http://aims.fao.org/aos/agrovoc/c_10205,
c_10207,Derivados del curare,,,http://aims.fao.org/aos/agrovoc/c_10207,
